speed;age;miles;group
148.0;47.0;39.0;1
132.0;39.0;40.0;1
120.0;75.0;12.0;0
148.0;30.0;53.0;0
106.0;55.0;11.0;1
96.0;16.0;17.0;2
148.0;41.0;51.0;0
127.0;71.0;38.0;2
114.0;70.0;56.0;2
136.0;57.0;39.0;2
135.0;49.0;56.0;2
112.0;49.0;20.0;1
129.0;70.0;18.0;0
129.0;88.0;25.0;0
141.0;39.0;44.0;0
108.0;51.0;22.0;1
112.0;65.0;35.0;0
140.0;52.0;32.0;2
152.0;40.0;47.0;0
132.0;49.0;39.0;1
152.0;37.0;49.0;0
109.0;47.0;16.0;1
127.0;90.0;15.0;0
109.0;18.0;21.0;2
107.0;27.0;22.0;1
108.0;35.0;16.0;1
137.0;46.0;45.0;1
131.0;50.0;53.0;2
102.0;51.0;32.0;1
153.0;31.0;53.0;0
99.0;49.0;15.0;2
151.0;33.0;47.0;0
112.0;64.0;18.0;1
150.0;34.0;50.0;0
121.0;49.0;19.0;1
143.0;31.0;55.0;0
114.0;36.0;25.0;1
145.0;59.0;47.0;2
103.0;77.0;23.0;0
140.0;61.0;49.0;2
94.0;24.0;13.0;2
120.0;25.0;32.0;0
113.0;57.0;1.0;2
112.0;38.0;24.0;0
103.0;44.0;26.0;1
158.0;36.0;38.0;2
98.0;24.0;17.0;2
122.0;39.0;31.0;0
130.0;37.0;8.0;1
137.0;46.0;54.0;2
97.0;27.0;5.0;2
152.0;34.0;53.0;0
97.0;26.0;22.0;2
114.0;40.0;34.0;0
88.0;16.0;19.0;2
115.0;64.0;29.0;2
121.0;20.0;32.0;0
101.0;49.0;25.0;0
129.0;37.0;59.0;2
155.0;36.0;50.0;0
157.0;65.0;35.0;2
105.0;40.0;12.0;0
105.0;59.0;12.0;1
93.0;28.0;17.0;2
109.0;23.0;20.0;2
123.0;75.0;21.0;0
108.0;25.0;17.0;2
121.0;55.0;52.0;2
115.0;30.0;32.0;0
105.0;59.0;41.0;2
156.0;88.0;27.0;2
114.0;75.0;20.0;0
108.0;42.0;37.0;1
102.0;85.0;16.0;0
98.0;29.0;7.0;2
110.0;37.0;13.0;1
147.0;44.0;41.0;1
132.0;81.0;32.0;0
93.0;25.0;20.0;2
125.0;72.0;27.0;0
134.0;27.0;26.0;2
101.0;25.0;21.0;2
150.0;31.0;52.0;0
97.0;23.0;13.0;2
105.0;28.0;8.0;2
140.0;47.0;36.0;1
150.0;42.0;48.0;0
144.0;33.0;51.0;0
115.0;49.0;3.0;1
113.0;40.0;19.0;1
100.0;22.0;9.0;2
135.0;51.0;44.0;1
111.0;80.0;17.0;0
114.0;48.0;51.0;2
131.0;61.0;32.0;1
130.0;49.0;46.0;2
99.0;45.0;28.0;1
116.0;53.0;45.0;2
129.0;45.0;27.0;0
137.0;44.0;47.0;1
108.0;27.0;13.0;2
146.0;24.0;16.0;2
105.0;31.0;17.0;1
92.0;26.0;15.0;2
110.0;26.0;20.0;2
123.0;76.0;18.0;0
138.0;32.0;12.0;0
124.0;48.0;30.0;2
108.0;41.0;3.0;1
152.0;34.0;48.0;0
120.0;70.0;23.0;0
119.0;66.0;24.0;0
117.0;62.0;19.0;2
136.0;43.0;55.0;2
132.0;68.0;18.0;0
138.0;60.0;64.0;2
102.0;29.0;16.0;2
116.0;81.0;22.0;0
117.0;39.0;18.0;1
103.0;16.0;9.0;2
103.0;22.0;19.0;2
149.0;30.0;48.0;0
111.0;78.0;17.0;0
128.0;39.0;25.0;0
121.0;76.0;6.0;2
123.0;47.0;55.0;2
124.0;76.0;41.0;2
120.0;72.0;11.0;0
150.0;31.0;48.0;0
130.0;29.0;25.0;0
108.0;62.0;29.0;1
128.0;51.0;44.0;1
119.0;78.0;29.0;0
103.0;25.0;8.0;1
116.0;82.0;5.0;0
123.0;72.0;9.0;0
152.0;38.0;51.0;0
98.0;51.0;33.0;1
111.0;39.0;10.0;1
130.0;52.0;29.0;1
95.0;27.0;28.0;1
94.0;29.0;19.0;2
131.0;91.0;22.0;0
114.0;71.0;22.0;0
133.0;36.0;29.0;2
150.0;40.0;48.0;0
107.0;30.0;13.0;1
138.0;44.0;40.0;1
105.0;25.0;17.0;2
100.0;19.0;7.0;2
117.0;55.0;12.0;2
88.0;26.0;11.0;2
131.0;40.0;42.0;1
119.0;69.0;16.0;2
84.0;55.0;14.0;1
140.0;34.0;54.0;0
127.0;30.0;18.0;0
123.0;72.0;16.0;0
144.0;44.0;41.0;1
136.0;51.0;54.0;2
115.0;41.0;21.0;0
120.0;82.0;15.0;0
127.0;25.0;52.0;2
99.0;16.0;16.0;2
106.0;31.0;19.0;1
130.0;40.0;49.0;2
112.0;16.0;21.0;1
118.0;69.0;13.0;0
154.0;35.0;53.0;0
118.0;60.0;40.0;2
148.0;36.0;49.0;0
119.0;19.0;17.0;0
101.0;22.0;19.0;2
97.0;33.0;20.0;1
104.0;42.0;11.0;1
114.0;43.0;24.0;1
111.0;60.0;23.0;1
141.0;46.0;38.0;1
140.0;60.0;43.0;2
109.0;60.0;17.0;1
114.0;63.0;26.0;0
97.0;47.0;47.0;2
120.0;58.0;21.0;2
151.0;38.0;58.0;0
133.0;37.0;41.0;2
120.0;60.0;41.0;2
128.0;38.0;16.0;0
141.0;51.0;27.0;1
133.0;49.0;37.0;1
103.0;54.0;37.0;1
150.0;68.0;54.0;2
127.0;47.0;33.0;0
100.0;19.0;13.0;2
112.0;30.0;52.0;0
116.0;86.0;23.0;0
158.0;40.0;24.0;2
113.0;54.0;22.0;2
117.0;32.0;18.0;0
157.0;30.0;47.0;0
104.0;43.0;27.0;1
96.0;49.0;31.0;2
138.0;56.0;31.0;1
97.0;19.0;18.0;2
137.0;46.0;47.0;1
108.0;39.0;10.0;1
105.0;33.0;36.0;0
146.0;43.0;39.0;1
148.0;34.0;45.0;0
152.0;43.0;51.0;0
112.0;43.0;32.0;0
111.0;50.0;3.0;1
130.0;21.0;39.0;2
111.0;34.0;38.0;0
104.0;32.0;26.0;1
87.0;26.0;12.0;2
115.0;45.0;13.0;1
134.0;64.0;53.0;2
124.0;50.0;14.0;1
108.0;51.0;12.0;1
113.0;20.0;26.0;0
95.0;79.0;68.0;2
132.0;81.0;27.0;0
157.0;33.0;52.0;0
151.0;57.0;44.0;2
100.0;57.0;27.0;1
130.0;48.0;34.0;1
103.0;32.0;7.0;2
124.0;69.0;17.0;2
135.0;45.0;37.0;2
120.0;73.0;33.0;2
101.0;24.0;20.0;2
99.0;48.0;28.0;1
93.0;24.0;26.0;2
123.0;70.0;18.0;0
144.0;46.0;32.0;1
119.0;46.0;31.0;0
110.0;36.0;40.0;0
140.0;40.0;45.0;1
141.0;46.0;44.0;2
119.0;16.0;37.0;0
106.0;19.0;15.0;2
128.0;38.0;38.0;1
109.0;33.0;33.0;1
103.0;64.0;37.0;1
151.0;33.0;53.0;0
130.0;55.0;58.0;2
112.0;28.0;30.0;0
100.0;68.0;48.0;2
98.0;29.0;20.0;1
113.0;66.0;11.0;0
157.0;30.0;44.0;0
119.0;68.0;33.0;0
127.0;73.0;43.0;2
106.0;39.0;29.0;1
111.0;40.0;17.0;1
125.0;69.0;19.0;0
122.0;64.0;24.0;0
98.0;19.0;11.0;2
127.0;62.0;52.0;2
107.0;39.0;8.0;1
138.0;54.0;32.0;2
147.0;55.0;45.0;2
120.0;45.0;20.0;1
103.0;27.0;17.0;2
146.0;38.0;41.0;1
109.0;45.0;64.0;2
112.0;48.0;13.0;1
99.0;23.0;19.0;2
147.0;39.0;57.0;0
130.0;20.0;28.0;0
138.0;35.0;10.0;2
150.0;35.0;47.0;0
118.0;44.0;23.0;1
136.0;33.0;46.0;2
111.0;72.0;1.0;0
123.0;43.0;41.0;2
96.0;28.0;15.0;2
105.0;28.0;19.0;2
133.0;37.0;32.0;2
148.0;33.0;50.0;0
137.0;54.0;14.0;2
109.0;48.0;12.0;1
109.0;27.0;27.0;1
137.0;49.0;44.0;1
133.0;52.0;47.0;2
96.0;26.0;15.0;2
119.0;74.0;27.0;0
113.0;26.0;47.0;0
136.0;45.0;49.0;1
116.0;89.0;12.0;0
135.0;38.0;42.0;0
98.0;20.0;19.0;2
101.0;22.0;12.0;2
144.0;39.0;45.0;1
85.0;52.0;9.0;2
110.0;20.0;16.0;2
140.0;48.0;34.0;1
123.0;46.0;42.0;0
94.0;29.0;24.0;2
131.0;81.0;18.0;0
143.0;59.0;38.0;1
145.0;30.0;52.0;0
115.0;82.0;30.0;0
114.0;38.0;22.0;1
129.0;46.0;75.0;2
136.0;51.0;34.0;2
108.0;36.0;20.0;1
112.0;41.0;27.0;1
129.0;69.0;33.0;2
90.0;61.0;39.0;2
129.0;72.0;26.0;0
125.0;43.0;53.0;2
97.0;26.0;17.0;2
116.0;46.0;34.0;0
125.0;66.0;31.0;0
145.0;52.0;38.0;2
127.0;80.0;19.0;2
152.0;33.0;50.0;0
98.0;32.0;17.0;2
98.0;44.0;43.0;1
123.0;72.0;8.0;0
137.0;45.0;38.0;2
103.0;48.0;22.0;1
111.0;33.0;22.0;0
119.0;63.0;36.0;2
150.0;36.0;57.0;0
139.0;42.0;32.0;1
111.0;53.0;25.0;1
106.0;42.0;25.0;1
125.0;38.0;45.0;0
121.0;57.0;19.0;2
138.0;49.0;39.0;1
152.0;51.0;41.0;1
150.0;30.0;54.0;2
100.0;50.0;19.0;1
111.0;40.0;34.0;1
140.0;89.0;16.0;0
151.0;53.0;69.0;2
140.0;48.0;53.0;2
113.0;48.0;13.0;1
95.0;31.0;13.0;2
139.0;35.0;51.0;0
113.0;45.0;21.0;2
117.0;31.0;25.0;1
124.0;32.0;28.0;0
98.0;16.0;20.0;2
112.0;25.0;38.0;2
110.0;28.0;18.0;2
150.0;35.0;49.0;0
132.0;59.0;60.0;2
113.0;60.0;33.0;0
155.0;33.0;42.0;0
152.0;39.0;54.0;0
115.0;31.0;47.0;0
130.0;62.0;13.0;2
101.0;54.0;17.0;1
133.0;26.0;45.0;0
98.0;32.0;30.0;0
150.0;35.0;54.0;0
153.0;39.0;51.0;0
94.0;25.0;13.0;2
109.0;52.0;36.0;1
145.0;45.0;40.0;1
89.0;19.0;15.0;2
145.0;46.0;41.0;1
126.0;58.0;1.0;2
104.0;59.0;1.0;1
146.0;43.0;42.0;1
125.0;68.0;37.0;2
131.0;61.0;58.0;2
145.0;50.0;41.0;1
124.0;23.0;19.0;0
121.0;84.0;17.0;0
150.0;43.0;19.0;2
104.0;23.0;20.0;2
143.0;50.0;45.0;2
133.0;41.0;39.0;1
144.0;34.0;47.0;0
145.0;38.0;48.0;0
117.0;37.0;17.0;0
88.0;56.0;18.0;1
132.0;72.0;51.0;2
154.0;33.0;44.0;0
146.0;60.0;43.0;2
102.0;21.0;2.0;2
126.0;46.0;50.0;0
115.0;24.0;14.0;0
137.0;53.0;36.0;1
131.0;50.0;35.0;2
142.0;60.0;14.0;2
114.0;49.0;35.0;1
126.0;20.0;33.0;0
138.0;42.0;40.0;0
80.0;51.0;34.0;2
152.0;32.0;45.0;0
144.0;51.0;36.0;1
93.0;42.0;24.0;1
117.0;79.0;6.0;0
119.0;91.0;20.0;0
136.0;63.0;50.0;2
133.0;56.0;46.0;2
143.0;65.0;32.0;2
101.0;34.0;9.0;2
150.0;40.0;50.0;0
93.0;26.0;15.0;2
147.0;38.0;54.0;0
154.0;36.0;54.0;0
108.0;36.0;39.0;1
104.0;37.0;16.0;1
110.0;40.0;24.0;1
135.0;52.0;50.0;2
140.0;40.0;38.0;1
137.0;47.0;34.0;1
152.0;40.0;54.0;0
118.0;72.0;20.0;0
149.0;48.0;51.0;0
141.0;52.0;39.0;1
134.0;52.0;31.0;2
93.0;24.0;21.0;2
100.0;23.0;18.0;2
148.0;41.0;47.0;2
145.0;34.0;49.0;0
136.0;25.0;37.0;0
118.0;34.0;37.0;0
115.0;43.0;34.0;1
139.0;55.0;40.0;1
141.0;42.0;38.0;2
122.0;25.0;23.0;0
122.0;50.0;20.0;1
121.0;40.0;22.0;0
114.0;36.0;20.0;1
146.0;48.0;44.0;1
151.0;34.0;55.0;0
102.0;25.0;22.0;2
114.0;82.0;29.0;0
141.0;43.0;64.0;2
128.0;47.0;63.0;2
110.0;31.0;25.0;0
147.0;34.0;48.0;0
125.0;85.0;1.0;2
109.0;36.0;16.0;1
110.0;40.0;17.0;1
111.0;46.0;36.0;1
116.0;42.0;14.0;1
127.0;41.0;35.0;0
113.0;30.0;11.0;1
153.0;30.0;51.0;0
141.0;29.0;18.0;2
112.0;39.0;14.0;0
145.0;41.0;35.0;1
142.0;36.0;49.0;2
89.0;57.0;26.0;1
150.0;40.0;50.0;0
131.0;43.0;41.0;1
134.0;46.0;52.0;2
99.0;19.0;26.0;2
132.0;50.0;19.0;1
124.0;28.0;42.0;0
136.0;34.0;36.0;0
155.0;34.0;51.0;0
129.0;45.0;25.0;1
128.0;36.0;39.0;2
127.0;62.0;52.0;2
113.0;53.0;14.0;1
117.0;66.0;32.0;2
108.0;52.0;36.0;1
103.0;24.0;14.0;2
98.0;47.0;1.0;1
97.0;28.0;18.0;2
136.0;71.0;21.0;0
114.0;74.0;15.0;2
95.0;26.0;12.0;2
152.0;35.0;52.0;0
98.0;81.0;1.0;2
140.0;43.0;41.0;1
102.0;56.0;26.0;1
98.0;27.0;20.0;2
113.0;36.0;18.0;0
136.0;52.0;1.0;2
152.0;41.0;50.0;0
121.0;36.0;34.0;0
105.0;16.0;14.0;2
105.0;26.0;16.0;2
145.0;46.0;42.0;1
152.0;31.0;49.0;0
138.0;42.0;49.0;1
119.0;65.0;25.0;0
106.0;24.0;13.0;2
132.0;52.0;45.0;2
121.0;76.0;19.0;0
106.0;54.0;30.0;1
123.0;40.0;40.0;0
116.0;29.0;27.0;0
121.0;24.0;27.0;0
136.0;38.0;48.0;2
103.0;36.0;10.0;2
118.0;38.0;16.0;1
140.0;53.0;38.0;1
119.0;70.0;47.0;2
114.0;33.0;10.0;1
90.0;66.0;25.0;2
114.0;61.0;18.0;1
134.0;53.0;31.0;1
144.0;36.0;36.0;1
136.0;22.0;28.0;0
146.0;32.0;55.0;0
113.0;34.0;21.0;1
124.0;61.0;33.0;2
112.0;84.0;35.0;0
111.0;25.0;32.0;0
117.0;44.0;22.0;1
134.0;46.0;44.0;2
153.0;30.0;46.0;0
65.0;73.0;56.0;2
104.0;33.0;14.0;2
119.0;51.0;24.0;1
118.0;71.0;22.0;0
150.0;38.0;43.0;1
101.0;30.0;20.0;2
107.0;22.0;15.0;2
113.0;80.0;19.0;0
98.0;23.0;12.0;2
116.0;74.0;7.0;0
103.0;27.0;12.0;2
94.0;23.0;11.0;2
107.0;58.0;30.0;1
149.0;39.0;59.0;0
125.0;36.0;24.0;0
104.0;26.0;14.0;2
148.0;33.0;48.0;0
129.0;28.0;19.0;0
156.0;35.0;50.0;0
139.0;49.0;49.0;2
101.0;28.0;20.0;2
101.0;40.0;13.0;1
90.0;45.0;13.0;1
140.0;47.0;39.0;1
119.0;57.0;46.0;2
142.0;41.0;37.0;1
151.0;44.0;52.0;0
122.0;36.0;9.0;2
140.0;32.0;52.0;0
116.0;57.0;38.0;2
117.0;44.0;14.0;1
140.0;47.0;37.0;1
116.0;34.0;6.0;1
112.0;84.0;17.0;0
118.0;18.0;20.0;0
119.0;43.0;35.0;2
128.0;85.0;22.0;0
149.0;36.0;51.0;0
116.0;33.0;25.0;0
106.0;57.0;22.0;1
120.0;67.0;15.0;0
108.0;71.0;5.0;2
106.0;45.0;5.0;1
116.0;32.0;36.0;0
112.0;70.0;13.0;0
133.0;52.0;37.0;2
129.0;43.0;36.0;2
98.0;24.0;12.0;2
119.0;47.0;32.0;1
114.0;29.0;32.0;0
132.0;59.0;62.0;2
115.0;78.0;16.0;0
106.0;52.0;29.0;1
99.0;24.0;19.0;2
155.0;30.0;57.0;0
109.0;49.0;17.0;1
114.0;42.0;12.0;1
141.0;49.0;46.0;2
135.0;49.0;29.0;1
147.0;46.0;35.0;1
135.0;43.0;53.0;2
122.0;33.0;8.0;1
138.0;27.0;22.0;0
102.0;67.0;22.0;2
140.0;39.0;42.0;1
128.0;16.0;32.0;0
108.0;31.0;15.0;2
103.0;28.0;23.0;2
97.0;50.0;19.0;1
99.0;28.0;12.0;2
136.0;21.0;41.0;0
121.0;49.0;30.0;2
148.0;45.0;35.0;1
132.0;55.0;42.0;2
116.0;77.0;29.0;0
95.0;37.0;17.0;1
144.0;34.0;50.0;0
155.0;39.0;52.0;0
109.0;51.0;48.0;2
113.0;88.0;1.0;0
113.0;25.0;41.0;0
103.0;24.0;16.0;2
150.0;29.0;54.0;0
122.0;76.0;8.0;0
145.0;42.0;34.0;1
121.0;64.0;35.0;2
115.0;33.0;21.0;1
106.0;22.0;9.0;2
112.0;24.0;26.0;2
137.0;40.0;42.0;2
118.0;38.0;39.0;1
117.0;51.0;33.0;0
100.0;70.0;46.0;2
150.0;33.0;46.0;0
105.0;47.0;27.0;2
121.0;46.0;35.0;1
138.0;44.0;45.0;1
133.0;47.0;42.0;1
121.0;23.0;25.0;2
134.0;58.0;62.0;2
98.0;21.0;20.0;2
132.0;34.0;41.0;1
121.0;57.0;29.0;2
107.0;53.0;64.0;2
124.0;57.0;35.0;2
98.0;24.0;14.0;2
107.0;43.0;16.0;1
140.0;80.0;35.0;0
150.0;34.0;48.0;0
139.0;48.0;38.0;1
153.0;56.0;48.0;2
99.0;24.0;15.0;2
128.0;81.0;26.0;0
124.0;69.0;22.0;0
144.0;35.0;57.0;0
109.0;67.0;22.0;0
152.0;33.0;50.0;0
86.0;43.0;16.0;2
119.0;32.0;21.0;0
113.0;16.0;14.0;2
145.0;43.0;37.0;1
133.0;41.0;57.0;2
130.0;77.0;1.0;2
112.0;55.0;44.0;2
107.0;74.0;47.0;2
145.0;51.0;31.0;2
111.0;47.0;13.0;1
106.0;30.0;28.0;1
139.0;47.0;35.0;1
140.0;73.0;47.0;2
102.0;45.0;6.0;1
142.0;44.0;41.0;1
139.0;46.0;37.0;2
115.0;79.0;22.0;0
128.0;31.0;39.0;0
142.0;71.0;2.0;0
100.0;21.0;19.0;2
127.0;39.0;26.0;1
118.0;39.0;38.0;1
154.0;39.0;55.0;0
134.0;47.0;37.0;1
156.0;38.0;53.0;0
142.0;53.0;60.0;2
102.0;44.0;1.0;2
145.0;42.0;48.0;1
129.0;64.0;22.0;0
101.0;33.0;16.0;1
104.0;57.0;21.0;2
121.0;74.0;28.0;0
111.0;24.0;25.0;1
130.0;40.0;32.0;0
100.0;23.0;18.0;2
101.0;50.0;18.0;1
110.0;51.0;16.0;1
112.0;42.0;28.0;1
123.0;64.0;24.0;0
114.0;44.0;42.0;0
141.0;55.0;52.0;1
151.0;33.0;50.0;0
145.0;59.0;32.0;2
116.0;56.0;28.0;1
101.0;31.0;14.0;2
128.0;72.0;16.0;0
106.0;43.0;31.0;0
103.0;46.0;20.0;1
150.0;45.0;36.0;1
105.0;22.0;20.0;2
146.0;65.0;62.0;2
117.0;44.0;34.0;0
113.0;68.0;25.0;0
143.0;30.0;49.0;2
124.0;44.0;40.0;0
94.0;30.0;12.0;2
114.0;44.0;40.0;0
119.0;28.0;19.0;0
99.0;54.0;20.0;1
114.0;83.0;27.0;0
128.0;79.0;14.0;0
111.0;34.0;18.0;1
96.0;28.0;12.0;2
120.0;20.0;23.0;0
128.0;66.0;30.0;0
120.0;82.0;27.0;0
130.0;35.0;27.0;2
117.0;59.0;23.0;2
123.0;57.0;43.0;2
115.0;47.0;19.0;0
112.0;36.0;50.0;2
121.0;55.0;15.0;1
121.0;38.0;22.0;1
142.0;49.0;42.0;1
128.0;74.0;22.0;0
151.0;31.0;53.0;0
108.0;24.0;20.0;2
137.0;72.0;18.0;0
99.0;30.0;8.0;2
91.0;48.0;44.0;1
133.0;80.0;21.0;0
122.0;61.0;25.0;1
123.0;79.0;1.0;0
96.0;62.0;12.0;1
113.0;47.0;22.0;1
144.0;43.0;39.0;1
150.0;36.0;41.0;2
149.0;34.0;49.0;0
131.0;85.0;18.0;0
132.0;22.0;29.0;0
120.0;40.0;39.0;0
154.0;32.0;52.0;0
117.0;42.0;21.0;1
140.0;64.0;66.0;2
150.0;24.0;37.0;2
109.0;55.0;20.0;1
139.0;62.0;13.0;2
124.0;68.0;19.0;0
108.0;32.0;10.0;1
152.0;31.0;51.0;0
105.0;29.0;18.0;2
123.0;68.0;15.0;0
155.0;28.0;51.0;0
147.0;47.0;59.0;2
149.0;35.0;52.0;0
128.0;44.0;15.0;0
125.0;48.0;33.0;2
108.0;48.0;17.0;1
137.0;45.0;45.0;1
119.0;57.0;25.0;2
125.0;26.0;21.0;1
128.0;21.0;28.0;0
104.0;25.0;18.0;2
95.0;16.0;29.0;2
92.0;35.0;48.0;2
115.0;40.0;31.0;1
120.0;75.0;30.0;0
133.0;77.0;9.0;0
123.0;79.0;29.0;2
129.0;54.0;16.0;1
95.0;49.0;20.0;1
129.0;19.0;31.0;0
116.0;53.0;10.0;1
145.0;36.0;57.0;0
119.0;51.0;21.0;1
105.0;44.0;4.0;1
122.0;62.0;25.0;0
117.0;47.0;13.0;1
147.0;35.0;47.0;0
126.0;75.0;34.0;2
139.0;41.0;46.0;1
98.0;21.0;25.0;2
149.0;38.0;50.0;0
109.0;28.0;25.0;0
111.0;46.0;9.0;1
114.0;16.0;40.0;0
117.0;55.0;24.0;1
112.0;76.0;21.0;0
123.0;66.0;19.0;0
125.0;58.0;37.0;2
121.0;57.0;50.0;2
113.0;72.0;20.0;0
104.0;41.0;12.0;1
102.0;57.0;23.0;2
121.0;35.0;42.0;2
100.0;26.0;19.0;2
143.0;44.0;37.0;1
153.0;36.0;43.0;0
117.0;72.0;15.0;0
121.0;41.0;10.0;1
116.0;40.0;25.0;0
97.0;40.0;23.0;1
95.0;30.0;11.0;2
131.0;73.0;21.0;0
129.0;84.0;15.0;0
118.0;57.0;25.0;2
108.0;53.0;27.0;1
116.0;32.0;17.0;1
113.0;77.0;29.0;0
115.0;30.0;35.0;0
153.0;29.0;54.0;0
133.0;46.0;46.0;1
115.0;60.0;13.0;2
136.0;51.0;34.0;1
152.0;39.0;50.0;0
97.0;33.0;15.0;2
105.0;49.0;33.0;1
117.0;75.0;32.0;0
106.0;19.0;9.0;2
150.0;31.0;50.0;0
98.0;54.0;22.0;1
103.0;52.0;25.0;1
144.0;36.0;47.0;0
146.0;31.0;53.0;0
146.0;74.0;5.0;2
115.0;50.0;35.0;1
106.0;36.0;11.0;1
102.0;70.0;27.0;1
154.0;40.0;60.0;0
104.0;55.0;19.0;1
98.0;38.0;8.0;1
116.0;50.0;23.0;1
133.0;47.0;39.0;1
95.0;27.0;22.0;2
112.0;43.0;20.0;1
111.0;76.0;25.0;0
113.0;59.0;20.0;1
122.0;18.0;19.0;0
142.0;39.0;46.0;2
107.0;41.0;19.0;1
96.0;19.0;11.0;2
99.0;43.0;26.0;1
132.0;82.0;34.0;0
115.0;59.0;15.0;2
133.0;51.0;44.0;1
143.0;53.0;50.0;1
89.0;28.0;12.0;2
132.0;36.0;21.0;2
132.0;41.0;44.0;1
136.0;46.0;33.0;1
138.0;41.0;42.0;1
153.0;34.0;48.0;0
136.0;37.0;40.0;1
111.0;57.0;46.0;1
145.0;41.0;38.0;1
152.0;27.0;48.0;0
142.0;54.0;25.0;1
105.0;49.0;18.0;1
146.0;42.0;55.0;0
125.0;16.0;23.0;0
104.0;49.0;30.0;1
98.0;64.0;32.0;1
112.0;42.0;27.0;0
123.0;49.0;10.0;1
153.0;36.0;50.0;0
116.0;51.0;24.0;0
137.0;30.0;33.0;0
103.0;23.0;14.0;2
105.0;25.0;15.0;2
120.0;72.0;19.0;0
121.0;85.0;23.0;0
111.0;41.0;42.0;2
129.0;92.0;9.0;0
109.0;47.0;33.0;1
115.0;38.0;10.0;0
140.0;31.0;42.0;1
119.0;57.0;39.0;2
100.0;26.0;17.0;2
144.0;36.0;52.0;0
103.0;63.0;22.0;1
110.0;34.0;31.0;0
106.0;24.0;18.0;2
96.0;32.0;15.0;2
101.0;27.0;14.0;2
98.0;52.0;30.0;1
117.0;29.0;30.0;0
94.0;16.0;21.0;2
128.0;63.0;22.0;0
112.0;74.0;23.0;2
111.0;78.0;25.0;0
124.0;38.0;33.0;0
99.0;22.0;20.0;2
118.0;19.0;24.0;0
104.0;28.0;16.0;2
139.0;41.0;43.0;1
120.0;62.0;10.0;0
125.0;79.0;25.0;0
99.0;25.0;15.0;2
138.0;38.0;30.0;1
102.0;27.0;5.0;2
106.0;25.0;21.0;2
102.0;25.0;20.0;1
125.0;52.0;41.0;2
99.0;32.0;5.0;1
142.0;46.0;45.0;1
127.0;75.0;11.0;0
129.0;50.0;76.0;2
99.0;26.0;16.0;2
109.0;30.0;37.0;0
128.0;78.0;20.0;0
124.0;34.0;50.0;2
127.0;35.0;13.0;1
115.0;16.0;17.0;0
109.0;32.0;11.0;2
120.0;73.0;23.0;0
92.0;25.0;32.0;1
111.0;85.0;34.0;0
121.0;45.0;10.0;1
126.0;75.0;15.0;0
107.0;35.0;11.0;1
117.0;76.0;25.0;0
117.0;35.0;38.0;0
125.0;27.0;46.0;0
96.0;58.0;27.0;2
105.0;47.0;22.0;1
108.0;21.0;16.0;1
152.0;37.0;54.0;0
120.0;29.0;48.0;2
115.0;56.0;43.0;2
125.0;73.0;17.0;0
150.0;37.0;50.0;0
138.0;41.0;38.0;1
141.0;43.0;50.0;2
105.0;51.0;2.0;1
144.0;49.0;46.0;1
103.0;40.0;20.0;1
115.0;79.0;22.0;0
151.0;45.0;47.0;0
119.0;71.0;16.0;0
130.0;41.0;26.0;0
142.0;48.0;35.0;1
110.0;40.0;3.0;1
102.0;66.0;7.0;0
117.0;70.0;16.0;0
102.0;57.0;56.0;2
139.0;32.0;33.0;1
134.0;39.0;51.0;2
112.0;21.0;22.0;0
140.0;44.0;32.0;1
108.0;31.0;42.0;0
96.0;31.0;19.0;2
96.0;54.0;33.0;1
122.0;44.0;35.0;2
119.0;49.0;21.0;1
148.0;35.0;49.0;0
121.0;58.0;13.0;1
111.0;59.0;25.0;1
96.0;24.0;21.0;2
147.0;42.0;54.0;0
139.0;61.0;50.0;2
124.0;79.0;30.0;0
116.0;30.0;24.0;0
106.0;18.0;27.0;0
107.0;42.0;68.0;2
121.0;16.0;52.0;2
133.0;23.0;29.0;0
154.0;32.0;53.0;0
155.0;29.0;51.0;0
123.0;33.0;25.0;0
113.0;23.0;17.0;2
138.0;39.0;38.0;1
153.0;37.0;52.0;0
127.0;16.0;45.0;0
105.0;31.0;14.0;1
101.0;21.0;13.0;2
104.0;38.0;20.0;0
135.0;70.0;9.0;2
138.0;48.0;41.0;2
138.0;38.0;40.0;1
121.0;85.0;19.0;0
152.0;38.0;54.0;0
127.0;58.0;35.0;1
115.0;64.0;19.0;0
106.0;59.0;25.0;1
149.0;50.0;43.0;1
103.0;17.0;11.0;2
115.0;41.0;29.0;2
117.0;56.0;18.0;0
105.0;83.0;10.0;0
128.0;61.0;25.0;0
154.0;43.0;25.0;2
146.0;28.0;49.0;0
109.0;49.0;41.0;2
128.0;70.0;41.0;2
122.0;42.0;31.0;1
133.0;48.0;42.0;1
110.0;46.0;3.0;2
101.0;32.0;12.0;2
135.0;53.0;47.0;1
110.0;84.0;33.0;0
88.0;19.0;15.0;2
112.0;49.0;29.0;1
101.0;38.0;32.0;1
132.0;29.0;16.0;0
144.0;46.0;38.0;1
109.0;66.0;30.0;2
105.0;29.0;21.0;2
139.0;90.0;13.0;2
141.0;43.0;38.0;1
117.0;31.0;44.0;0
135.0;41.0;44.0;1
103.0;67.0;25.0;1
125.0;53.0;54.0;2
119.0;62.0;23.0;0
113.0;66.0;21.0;0
134.0;54.0;30.0;2
111.0;36.0;25.0;1
115.0;47.0;16.0;1
152.0;36.0;51.0;0
